Episode_reward,actor_loss,critic_loss,episode
21.0,0.08928683400154114,1.6309477090835571,164
21.0,0.10732945054769516,1.776181697845459,165
20.0,0.08598322421312332,1.7819526195526123,166
18.0,0.11096955835819244,1.8649431467056274,167
21.0,0.12201087921857834,1.678673505783081,168
24.0,0.019334256649017334,1.5406007766723633,169
18.0,0.04419267177581787,2.0192480087280273,170
18.0,-0.35479557514190674,1.848196268081665,171
21.0,0.06767965108156204,1.5673719644546509,172
27.0,0.048630241304636,1.358237385749817,173
13.0,0.1493222862482071,2.587765693664551,174
13.0,-0.1220095157623291,2.1480531692504883,175
17.0,0.19160790741443634,1.5259854793548584,176
19.0,-0.01122245006263256,1.432834267616272,177
17.0,-0.0614984929561615,1.6416468620300293,178
16.0,0.12375448644161224,1.671883463859558,179
16.0,0.08760067075490952,1.731959342956543,180
20.0,0.06143452972173691,1.328629493713379,181
15.0,0.0514119453728199,1.7316960096359253,182
15.0,-0.465212881565094,1.5180261135101318,183
19.0,-0.009349101223051548,1.2548789978027344,184
16.0,0.0371192991733551,1.4884580373764038,185
17.0,0.04294077679514885,1.283705711364746,186
17.0,-0.11588123440742493,1.42438542842865,187
14.0,-0.046003036201000214,1.7050822973251343,188
18.0,0.07881927490234375,1.1381348371505737,189
20.0,0.05295684188604355,1.2035560607910156,190
20.0,0.06974686682224274,1.0754977464675903,191
22.0,0.04955059662461281,1.0104645490646362,192
20.0,0.04513952136039734,0.9284613728523254,193
27.0,0.06987472623586655,0.7489845752716064,194
19.0,0.05672299116849899,0.8745599985122681,195
23.0,0.012632045894861221,0.6619858741760254,196
19.0,0.08306790143251419,0.5852164626121521,197
24.0,-0.15606975555419922,0.5512746572494507,198
25.0,-0.008989603258669376,0.5733245015144348,199
22.0,-0.046394262462854385,0.6129249930381775,200
29.0,0.005445077549666166,0.3126966655254364,201
32.0,0.020901143550872803,0.16898809373378754,202
33.0,0.0539248064160347,0.2498863935470581,203
32.0,-0.022294219583272934,0.5785260796546936,204
37.0,0.03526824340224266,0.2021041065454483,205
33.0,-0.020538868382573128,0.40824177861213684,206
97.0,-0.09483183920383453,0.7134478092193604,207
38.0,0.061337921768426895,0.920579731464386,208
111.0,-0.06470271199941635,0.3860238194465637,209
40.0,0.029538234695792198,1.1659181118011475,210
29.0,-0.37939706444740295,1.291352391242981,211
32.0,0.03548508882522583,1.0397565364837646,212
40.0,0.03945370391011238,0.8570400476455688,213
33.0,0.02049228921532631,0.8838012218475342,214
42.0,0.023618122562766075,0.7098052501678467,215
106.0,-0.03726230189204216,0.6060228943824768,216
117.0,0.071341373026371,0.2713908851146698,217
117.0,-0.08965490758419037,0.364866703748703,218
118.0,-0.05872584879398346,0.4178122878074646,219
200.0,-0.02451316826045513,0.42843201756477356,220
200.0,-0.042136091738939285,0.4635346233844757,221
200.0,0.008176042698323727,0.42871609330177307,222
151.0,0.00855812057852745,0.4203112721443176,223
148.0,0.026913482695817947,0.5899422764778137,224
33.0,-0.048606131225824356,1.609865665435791,225
111.0,0.0280837994068861,0.3687347173690796,226
141.0,-0.019896384328603745,0.2982586920261383,227
103.0,0.01496926974505186,0.5740676522254944,228
58.0,0.0004995541530661285,1.1529173851013184,229
59.0,-0.06141338497400284,1.0899021625518799,230
78.0,0.03473882004618645,0.3658626675605774,231
54.0,-0.07987667620182037,1.1329048871994019,232
66.0,0.016411136835813522,0.7592692375183105,233
61.0,0.002788575366139412,0.5661239624023438,234
55.0,-0.021031592041254044,0.41448068618774414,235
82.0,-0.016050269827246666,0.15551184117794037,236
68.0,-0.16944904625415802,0.6102570295333862,237
116.0,0.020207425579428673,0.577196478843689,238
137.0,-0.021703872829675674,0.682037889957428,239
200.0,0.009493929333984852,0.4484395980834961,240
200.0,0.023500967770814896,0.5558210611343384,241
120.0,-0.0016839206218719482,0.5028929114341736,242
116.0,0.006039291620254517,0.7781342267990112,243
128.0,-0.013841862790286541,0.40437906980514526,244
30.0,0.061143286526203156,2.245932102203369,245
29.0,0.07970838248729706,1.4847197532653809,246
24.0,0.03370336815714836,1.729762077331543,247
38.0,0.039085377007722855,1.3021458387374878,248
27.0,-0.09008951485157013,1.584365725517273,249
25.0,0.03452019393444061,1.662104606628418,250
16.0,0.040816254913806915,2.1942737102508545,251
27.0,-0.0062103536911308765,1.2955496311187744,252
17.0,-0.3921051621437073,1.918212652206421,253
25.0,-0.1099080815911293,1.3688440322875977,254
17.0,-0.20716571807861328,1.7599519491195679,255
15.0,0.014386606402695179,1.8060944080352783,256
18.0,0.03820337355136871,1.3439362049102783,257
18.0,0.05200354754924774,1.298297643661499,258
18.0,0.05704142153263092,1.2682714462280273,259
18.0,0.043020494282245636,1.2042254209518433,260
13.0,-0.002292733872309327,1.3885078430175781,261
18.0,-0.10351388901472092,1.1175013780593872,262
16.0,0.02520008012652397,1.2497649192810059,263
24.0,0.10005620121955872,0.9423577785491943,264
22.0,0.0005124238668940961,1.045102596282959,265
16.0,-0.43298012018203735,1.250591516494751,266
29.0,0.15496517717838287,0.7197147011756897,267
25.0,0.02396712824702263,0.8432828783988953,268
27.0,-0.04531298577785492,0.8296579718589783,269
32.0,0.06497931480407715,0.593549370765686,270
28.0,0.03618904948234558,0.5753760933876038,271
43.0,0.06439494341611862,0.3444869816303253,272
35.0,-0.03405074402689934,0.6553113460540771,273
34.0,0.02783866412937641,0.3712359368801117,274
48.0,0.018136590719223022,0.26566246151924133,275
52.0,0.010908638127148151,0.23558005690574646,276
34.0,0.017459429800510406,0.32277819514274597,277
47.0,0.008845859207212925,0.29398858547210693,278
47.0,-0.09002931416034698,0.3470979630947113,279
64.0,0.03885677456855774,0.17960606515407562,280
72.0,-0.00215338496491313,0.26457464694976807,281
101.0,-0.032796621322631836,0.5474420189857483,282
142.0,0.057146307080984116,0.12398028373718262,283
198.0,-0.05464121326804161,0.47431960701942444,284
200.0,-0.0029543363489210606,0.5001184344291687,285
200.0,0.0036154913250356913,0.35193514823913574,286
152.0,-0.007570174988359213,0.20036949217319489,287
200.0,0.0020136034581810236,0.4522154927253723,288
200.0,-0.021602289751172066,0.373005747795105,289
120.0,0.004556996747851372,0.14547160267829895,290
115.0,0.008248458616435528,0.07245007902383804,291
114.0,0.007396819069981575,0.10600382089614868,292
128.0,-0.033319175243377686,0.20940788090229034,293
24.0,-0.10253982990980148,4.056668281555176,294
24.0,0.19286853075027466,0.7121522426605225,295
20.0,-0.05594431608915329,1.511155605316162,296
25.0,-0.006276942323893309,1.1292327642440796,297
39.0,0.03760023042559624,0.8104657530784607,298
100.0,-0.05639946088194847,0.2665490508079529,299
